bit_length, total_bits, random_multiplier, rhs_projection_ell
19,231,335011,3748142587790220200742332224385854161702571215883767347401360144837580073608
19,231,267022,70937348205682104800854217742889843540178467052465448158642162390857260253898
19,231,446894,75740707906357316884685527471495427375192905874170364581588019390204848966226
19,231,417809,33836793336307411925421566953455689666963627652018270660673710375516529392700
19,231,472333,39778842314918394851469161207674204893520822672177451063065415314443248350226
19,231,456160,11859268945767261708876074814119898558637544422405290730289189282028031643509
19,231,416810,54055788398240689448305507591121920841662929666884857938957904569396934877548
19,231,281722,93497910646357863346542952102985076326543283172099432579979187392850236757878
19,231,273549,114430139191976035408042274137177365011586017276817460419671029659417812161239
19,231,283430,39457231507389516253753483860326854598971262269856423617779546064801113525543
19,231,431711,44749213419235353659638919412956962584865748116691661934673233223436430471244
19,231,287541,40100068350684550170009459985964117375467429438080553219631617579697174685581
19,231,426898,56747755681880755986624980709810608456667560280422082619801495503439490237756
19,231,323756,62621829002451412631475969207106059086916614833996020382367917848709551751269
19,231,398780,50034313874981898976607969352889638637156987719741233392499164003562150497887
19,231,486234,42359338961348302033142770667206784821281329933792888615650228025058185185164
19,231,492245,25743309832055915733763661798300232075066090517537999465193218739897270859930
19,231,509544,111656149967386899036353749685537117927061166772846915414426683827581417147420
19,231,350693,30917258070333243366990925231763661206578109517141515080870179791229085462844
19,231,384300,97244005487848346825619734961498940400722392864983287219213556237118144326049
19,231,518410,12265369232854395613780987568179135036650465772044735501310908251882960095044
19,231,378110,99229155274008827286145676777200072538412260387860589756355747577122609876423
19,231,508220,75166693892516857470991923290434416456132954160394357099423642607492483749104
19,231,473283,71918652501947281655373522927356052956220655896215015705670592411908739221570
19,231,468070,86383766296027239750240286944338302469958277046103735224179280101357740835389
19,231,291846,96968935579413782365467590527093096125081283154067066438497613226656432138446
19,231,371785,105202534438036734916415076903529693367952902514318146960245223782707402661681
19,231,515706,54714664604833672793764439274992760708226502234235271832031648883358632120572
19,231,313897,69154769310832461692717531955546277755175627791937686493037623629354594653983
19,231,447848,68071118129714064515956560279677011541297245481151761593036270706886657384002
19,231,335600,17985091454313217016245657477672706977260187871196405870091058359598721898985
19,231,360597,31385521812767364195886496614867030331357675905892232522764092243468762734611
19,231,361373,25963459449286345263767433074071998967094821663609969263114317349619360080448
19,231,458872,81163979662073319032253819722717364915210121606568651389312396240726238423408
19,231,453784,29039057756139794236455272498456131768038503653278895990578028555123702441825
19,231,386840,79678630666809676826229076708922740808283757816027688379195541974108967345766
19,231,292776,113701302984149948678131091804874845694463988193413833716635076945210296372824
19,231,512166,57466383350135966988607083448294326706548369755000148179099925942734387701095
19,231,273449,91595142345609789160236355764103607648961544411630213111608392733025738022892
19,231,333785,114538063825266242752149479490029115276077770531658379650040234687489787708166
19,231,413545,98773869113690508694515289269719440971868316743351803428700009754672322335355
19,231,521384,59409009485730843139301586099720164731340644702371376761996138857858173612714
19,231,303295,86980365746918292743934021611103368729190914656170396814376329789009586237783
19,231,416695,40173285020496794305108582130878825870390089064368744286954670625458586133259
19,231,372817,7316548765473208623766726112419446339077152396874792859072342628071161749654
19,231,417356,90390819222231614261453430725493170053721706068056361249584719666582508985088
19,231,499476,92736254887115733644217339683206184602635073723434438332206567182809278799933
19,231,492567,12096621638024134693792027004032265789519310170675877179243528828528146538421
19,231,479547,78696086154692181666500889334683884102103745228358272486121354546350160903130
19,231,345946,42571063043692387159880550561750211927465906957962917960197403710181305064467
19,231,501566,73306252861944016465898787702022013021902716901924654076307770758552399420499
19,231,520809,63717192897491079805555052634277115449203469631105550266486936265263544839166
19,231,272085,21776559993335355009095801568346027946829231690301429449079105626443071671816
19,231,383825,41937629065849209406439996793975968119708423854320876879365655269682213470047
19,231,275560,98986830656861617968131239572804291391759013394658218997158893158299034744422
19,231,376009,38558961215508356561451730717215269075836058759141804382359340574155022674833
19,231,474445,14037853737169155289505669978645890877708023690359639164849299779248116901344
19,231,496818,16571751087560607760297284672764299966306740667174482625238385188260228669126
19,231,270227,65404122511781121018270854603638703004255170658030823493393901410708793479275
19,231,420822,33172342142590185085923192139314110853537957846618503842207079759970586069812
19,231,421026,43223294935499370116543129045271467641232037297613444535905934046865460790373
19,231,314269,104527840810156672465786071393434850897325808935399391866498791611382271517589
19,231,508293,83086537825106343693727243767798753804968923793641132943693010616036438060030
19,231,323820,99822688025700881210602781725576146130030381343942457485814597831468008844666
19,231,369221,32180793277852710781453356606043822512869250353643610712493930810729968210876
19,231,341903,55439562190062729984827974211668969531419294074387592930859324744011658775833
19,231,376866,18115112108979990536415477978455380669559091645969600364668982447766412158202
19,231,369501,111911744861897386530571737274200041679797163915056841245232557403951939868595
19,231,371329,87280752542459668932757071775102281280759069883417803926927057751170486822737
19,231,385049,50621225592625370662395507082744893930866072341409774578194855595982484246197
19,231,341752,107129921369377647827592462606195662325658312216678331661938236579842026840252
19,231,364210,30773441976575436568078447299610155460343479279692761982455953781377243254156
19,231,409384,46430099689294796484730161410781907497496932399816518258673180865084368676679
19,231,485213,73658256726107182339661428671101947094038523993386905331458343563321028784290
19,231,365247,79574602317635996360748740377872780548519238587506314159137202403327139922825
19,231,347819,44574488483701991718758018955043769548845304064852661907695426205435206581883
19,231,447481,363129702063044326356093379728412920116133678337519803480016123646843823583
19,231,394264,9313738580860216308476635080909878325714406784812676696962718521494013804235
19,231,302468,72031619590548569884965208166295664293002962483296933842216938915118441880167
19,231,413661,52046906950817245704362559999157438344783805490165046717530497547816513181284
19,231,413749,18361582005811535051511286245096649683441134679818506602431359166134439551038
19,231,491590,47121794071550866662723356259195334688584033336946004942961186645618622031109
19,231,418939,106779598397858733003831258844521904566578889503883502277808003981652984670987
19,231,445489,62267969401517664682490645556264042980147549681727950932393932484711367579945
19,231,454127,30256723883607976894669052189872121817585619911754826639390657580614941246977
19,231,352904,3958321666944248555473924047832183753004056145148839873843750027367042467596
19,231,279034,4870926699765703231170702813368721875086855584588492833539124984561079650557
19,231,343760,22464967466618324878521065983552477652530185279496056558819758694217352424480
19,231,415598,68239876433553838758988984914240219724452360231252686040045139331944710225693
19,231,375604,14723135168482541985618276049625297201850940628079502344733661335659673801513
19,231,332083,83265616071164055685893400219662004716553206410136851403108381672321663092746
19,231,330836,40437563682988586968574752824354379924510263268646323278182958381155353452640
19,231,326916,71695842033622028658827766093232777521328136414235392649560547045708151095546
19,231,284931,78396836990106738093922111322753338629653814525483972645591024164215432617343
19,231,302433,17944544007159629147305026096502626403051359259849434632395615319708525538954
19,231,311515,95055897131026315682454132939311206073640154971387870958101820445383819028729
19,231,456741,78626501171375044478476742181009183650825855299741669307434765380812251161559
19,231,300748,29188309931356365244288042308245754989142007155897751040875989618617869259467
19,231,330190,73904231571152058564754950738578868111311623340558219762884501081680204490246
19,231,515066,28272013204811872847170424139996241962209314029433414094577283742900021788347
19,231,519972,2909643556818805654408233943612162848229299259674262616837625754151265564227
19,231,357397,106407604828317123351054041021054213809739924713517479786429431225203697243140
19,231,349967,16600529748953870741327793484997538447896501325709874277446491663762181781462
19,231,311459,74118525470916866426021043722510341616059043854621534378413125555812393105445
19,231,437505,90293127782597529884393738984792888287287984745752952318042425997178429883557
19,231,416315,68526210211193421709695272968967080894769670146068373860794977928950914328491
19,231,458553,82304404020108574709922081297738092905533200834426259423801010863049528130215
19,231,316963,74527366547811403348098238581058572230045120143044777611167744691522379282098
19,231,363309,65832443919224609947312238636824471403145079758009888047884891023060566339840
19,231,450746,115472541049434270860889838430067549611709897787723435981142332364451380861733
19,231,310446,101909906591272065756754385165695750379300523690376841896607106622752407676909
19,231,485261,112943334948792948009315289105249613881394431323966977613193279198232222651810
19,231,397459,76042186678708889831947161240799053494060513450809470049727355278062023582666
19,231,336843,44083146866242628931913318226379178407477090244786214037699264743489842265767
19,231,408681,84174695052391573262084626678498243678451027020057623665820742417963364567150
19,231,516814,75438593731212709807657628616442245922780701230195727460835541989724246204203
19,231,440610,44433901423316455293588952866149978163402710231097833595271554071579674779629
19,231,344825,4213087342231308099902009140115476139808648822669946315608979420967157855468
19,231,308317,9952502862039231459259793399034737006781847025019277037813585477597174027005
19,231,357930,103363171903191053444488746104400873767449883410906501189374838668704280351655
19,231,402220,88460667339083698541431016540662953214354576436662451565675345848209762863725
19,231,449673,110074691917250821495579340935007897085913811795588119176076035509503852485344
19,231,279148,34519903189700961643105182174168479417156104372874288632479309105040451915787
19,231,269395,86957843179925477806144795860129221221476232315141554041194624728032761917938
19,231,337984,49311991256569231558490923819702324460910768086623857942975139420160680172903
19,231,512518,88328833749403882623410556181330814604223295594201364836618807136709287966916
19,231,454283,46442667672959933452060848688460830005090417965483392300302434174444823770939
19,231,472017,80353930097300395315764734968935415966324126803144784294658780588581219968496
19,231,513767,9315807186926433930547027874519580654266663936565516248415552185465144085297
19,231,295849,99342597437090959982014610944471830594228524327777485924530205397012315691884
19,231,342094,93135428338913896867989801352821368304255093317936476250397406024161744300649
19,231,305697,39377795034210627508898419702293324339730868673085499195957824409274604733159
19,231,506424,96050282224085781885016530938499211986219017556235733323811423950193537673108
19,231,332929,25574329895201435079251923551229524457816357969667461797227476484203442310536
19,231,320084,41213542654931407688999990529157621803282301057875799538022072000242648169452
19,231,268353,56738651389900257130344856637314978382885796630799255359241136088767709050024
19,231,333978,46998255607378914509987621004079500101698566569005358289189586207123897169586
19,231,496924,54015146267003922193246333208542531852109223022886550948877066568876433595723
19,231,337980,30587274213297410267702512065498583311423359754950065325002068772943910640000
19,231,303712,44059940868448681759081026015944345317664971786305371689242262613855616359932
19,231,368458,47630482836176019308431729672703679420446660921297503126161009696621231855543
19,231,413046,55308144541463799667638253849571028185753751916725302486524994850896355585524
19,231,384478,73212013847093038588043097612780184083810923135552674489222509531980788949261
19,231,416610,102112878959945249925333429076239996416242668461275045085483151329322136787746
19,231,291823,17993737507890205369342095957574370569788138969120601303433444691496222933739
19,231,369584,99831899697753691130064620964921124919526770959683990009194532856388078198806
19,231,279478,27080469089992700311363126149090670021941170740741975595837204912049077604907
19,231,447937,87351343579988712733975088902095366696233219030102843513918900670439448843895
19,231,438476,89440394450231739953784597052166003108372092786394057261393587861202920252908
19,231,433692,82097535781697496805021099496715485413774259056722037681154451298214813551004
19,231,383476,95531183444056733021446550652230961162739854002572963631708661472529977571423
19,231,269797,91484152008714541772565409208597205676224751754621959221363385644661554238488
19,231,290470,8437290753641495786993732300243169694333306466820850353036009696972959050130
19,231,412549,31289112314128688902786774049027449735978495400290630403920183861914564967039
19,231,376839,29805318482957334799626092198235764334046027935565870108754424369866133367865
19,231,326309,99477616698409436287719225240614304159169277787696712547462061114469555485948
19,231,448610,114380973747046715597362787273519278413894763001475970004570595232476839183256
19,231,305385,37341258052414395693901623960862217276580301585985441393010312201982080023276
19,231,391138,95348678690927701990856743010336445364055822850895153705461724758713713078507
19,231,465417,63009198831561019985418800325628030076257378639211068169386566400508734801052
19,231,334778,8459519570772655364102750418389154652828914783128833219987905850205602285649
19,231,518911,65396082794176682803883304557770896681517966586098344194402302352768009817072
19,231,274354,10155536205795335338313594590337300121217550344290162417605870322004628711558
19,231,511131,3728363886625336070784433452771412706940665581437043286372014659506172267606
19,231,429519,106858272002021560778893952139414329315828800912859922509417463372632705254085
19,231,318075,39055791252624703846450127917789368238886461350439857363346778882863380221288
19,231,414431,109904637965578194032732311649389538422090477110904848870968261346201396376135
19,231,377546,59403131197652078432111381358835825877802331447570029603481897956663183014216
19,231,302930,63141471747189082413676460296498557090811993661999619680318723019929997592837
19,231,408369,28510089902877631294407868387278719494237350675862163096056300980180020666669
19,231,283144,86377812734184906372987627304121982129192671437192268274818033400572359948477
19,231,345714,54937765601058505969227819984956070511500024339296064285412782389302769062425
19,231,275300,27122644109477155326738504321350371021770665420302980079730225446248474860249
19,231,356455,80108170009782230653997339733019186884767371376895417868305519517833460833337
19,231,423224,43544341717961301127459688933865388327710325747346898837966912357792616008298
19,231,431998,65356750663381919979803742788309623746010775213914504409267459097588531378690
19,231,347285,68014820915481371153641902230115307117114814991869768282732484107378687459575
19,231,474768,36112714403927141661188569351514868963703761558461796362637168512311694939335
19,231,514606,91541051782366427426130040224547246465882655203936381131778982092182608007194
19,231,306332,61129921079443234858859361294259063222710879482130422159936848021423447402194
19,231,444249,112691258522189841389428373479325851501560483652755324515441692598750929804986
19,231,279086,78054999430221752645867898990877649881901877002335350585604577890968134870289
19,231,420385,96571093712321372081971230548387013141875877076771078728085413812091765409564
19,231,354305,19265557160873142743201933427494764769973906534785116047336394810411328461268
19,231,287687,98140487957233183657381193136795408703739836371060154201685935234725151817864
19,231,389499,98242803506323571221708177984764592333458311514256127867864783223608552563037
19,231,293778,89983554464657104019995194635038218518668485882709340204038965098382350809278
19,231,500800,50843890576694584208193348811479336419877712790335337952413764503576919916727
19,231,420877,111104699652437716447967287485872194707769459302994755095998217740123800112371
19,231,399201,61255579553110596436889981877731340062469823661478051046006308763042249744188
19,231,464920,51942929829146485474502337562641970482060777660055242042879479976567510420284
19,231,387639,19400265301308099046501602983930312774842610448818243369438027184544788897599
19,231,432804,98024388031224291039719317234736426386953027984743356548358176437719050496612
19,231,415317,35422085952899497696364778114624258415245420159018074334764422741179370415836
19,231,458778,51159975321064338137678746752342281926464578757544472753666556569314993623619
19,231,339566,11934057659903480564670227558399480444253293943045386514203720370775690478392
19,231,263772,86051271399126673332968223369924801142977137409600912478292166907707736223837
19,231,325848,88070521012634554291585399869618661826054139163271166111003213455003533341666
19,231,440030,105138665453802323111012778678917648468001705998084781504739634923247220610485
19,231,437657,27238347774239335073562073097013219193106961951554896365466706605984566123827
19,231,291860,108676656730448938248055243370584523834609986112252946591695139571977925955250
19,231,326832,87014704442688981351949768223496454906960407647322731755453551535913425528893
19,231,444396,103038403641853946714352749674055727294245881666304154297205239941270861187923
19,231,387744,28726460810133235060364064763513933638331505330883282651949325098723269828330
19,231,290949,76113458965448119747003400973583294268798204062409508773392355224159320562367
19,231,273842,84249126925876853147060549667440221419545131848412652355820839858158691850362
19,231,443330,94697492807400261618597454880081024126125848746181714750033023532176049983234
19,231,390590,58153226053567893073387195389355890772688342697645153054004156645032548468429
19,231,481969,22308529581081725775525636167484778018372063022361875254094532150473990504306
19,231,408309,82378479427861001717392445282047250879479561254074722855015256536236595858411
19,231,473070,6728703210707163388246456527674356052518642151121794004853431927274506426295
19,231,357181,28365547733632590823628002288312366054491800650399095702263091236367846123396
19,231,433664,13089359404540617149237049690486241255801852296973608032699064637306852299359
19,231,495486,25673371619658381852866659017743503589923260819309059436090262807198916661115
19,231,415150,101460674214039477095926144394783896919470890465163850260285858919152918185550
19,231,349778,107683271098995674178491517238879507754981527881542335432107715554534108362002
19,231,394300,18370967101548507850454004714515086998246254547920078193736767452940763536129
19,231,394939,35229283279661777643619700848961354218990928086485257027910525709117540387667
19,231,293325,82660357244881472477210868465092175984230142516973641629478545267220166809728
19,231,392012,98417310333758653891714377727052834968875565533799121896087843005964457881678
19,231,439491,11875125914433192045977603671711350755202690754222057369072764616467147964778
19,231,447178,91216679993115773598686547136826267657912003813567204517872131224222478495218
19,231,378510,104642260799734445706079664378378867939485791955929352991155795879973928336023
19,231,375532,66091782892330091944865022981416929031032581443645760351403157231628481265715
19,231,294421,5244490473733648747071341884726052913832645830083915922384155311108572187356
19,231,394615,79851477487923451866155420819428681294296350131497890735217894683750451350446
19,231,282432,27601199710551084258150123023390428237629267045871451842823558310004703354191
19,231,354830,61998932012954911312936233947862838466165698242188559827711792729576415925179
19,231,491962,58700867463523906281568072151850054648166683389512112979563747879722295943561
19,231,289615,55898613100354431338434991323460078558761241746333883341231849254159711442913
19,231,272785,74654083308894511582630046680717433515939310215440806367662984990605576842152
19,231,293523,97217376763363612605354495664593629379879330179816133914409915759256422736254
19,231,295604,44807726484177192731902447780959412759794660059592362720161358870651973313465
19,231,467446,39923660368449470164850217251937303308764820205836457142506529241633963828087
19,231,323216,80602580318077774427613746724592919887227739186854935695276646990625857833210
19,231,490274,103818298192409296971412764911568862662864565957101706664344673673856283331575
19,231,504779,87333888215016813845179166727439437385468303797033373782062827760776814234516
19,231,344326,10466075142026432663046610250655914099605188250161994329260207147764286928627
19,231,519370,87758258723993429170479798929924606731489014449265628570144242127950882505667
19,231,327916,68817839821575098534499518423894252376730426207987753283193518569143231037551
19,231,354342,49871793425042018286913174642479727591788767009095240277917802010631744436592
19,231,475702,3791347956792228636805926089498656716348830283717822143172125995681247726077
19,231,303844,58982523308631947980956024343096176478682922184190491687088038928470846337749
19,231,367450,91227015046614516012989688378862390223586703398071469701239193983226017226615
19,231,336973,37254614864260067467155339995299688365214687920022271888191358510570695402187
19,231,429652,83459627116075550308721372478341765318746672253974880625196734842607484570226
19,231,406188,114799738360444564901432133064131666854847405746676279350820003356153962490662
19,231,378448,76392113454382092398905980380560360200949093572497798331838576574902025459808
19,231,263728,56141550088542024072419343897886217207694085051914620002628633901875965590536
19,231,375072,86114771388608348407909401529526292770436260381744454910882382419528779690365
19,231,419848,92116255529386215093115035064268406782336980239325175108014513122851340079105
19,231,370330,69474147570325184186886219242175086888346037776672530598866301048826125602575
19,231,294568,48179562992121793301039797945041183399739740274616949446235957324056462521041
19,231,458792,38586851683749162321848928687032213009430812168987528353672399986050128065019
19,231,428857,113513013005493967122550250461805402069138765742552642915232671911548877426971
19,231,305585,57424491472380440387633270647259329843451268859925353041952319674149606016613
19,231,328180,36286810449230644430185545780420474148874011154750585041668418698127991776584
19,231,523805,8572309912110226451792298949820610762784333268929614542735176105158636669419
19,231,405296,89986861313745784111460357069958812681907291949982460967519586625201058791644
19,231,511452,18092492444148848759758205962232106965477956243825950468839795436474076240980
19,231,297108,75732558172089749278608276995565720089017121644167047265372330810099676171625
19,231,379338,14656598778084675669458786950254969803965541742632449202158326368811238403380
19,231,401826,106884655808741463522612421259772962464993125760461748058555418244897435787002
19,231,278781,31054844295068827861590946293483980949210878258578805341429559579789352838186
19,231,460057,81860688897708299271308599749428371346202727156719761178227435207651709799854
19,231,349740,105768332458426595099173458499855314262364805588778016402207304113461162714193
19,231,350777,99285544548369025771812446353310601420115216470127831898735339904827079892932
19,231,371551,43354342231705885600194086349378564246906465249047340913572841355870695543588
19,231,366253,73840585629805930352582571420383878505580830902473200199828100603759814219562
19,231,395896,87624086248651782149328667446967225345306039978125512621251278242495223453126
19,231,432082,88739971863730167208933402650540210096311581637707060474748733840127056373506
19,231,392796,76159343822924096020442771457732182761562658928901916492004714758978041514491
19,231,342661,82721282122180693421034089991311386317731671553550353615489243383837258802957
19,231,281007,16982555821079936092730966455532075285042291113164957521288342703486080445927
19,231,278705,68973876622663354613965688505323520262413706288162996594151838264824397416983
19,231,495121,69911246928372557855734900129865706941862208324909334099323428705439263326038
19,231,390976,56198955732627409717811549196793116804229991116735104438098765063344831795688
19,231,509599,92318918209210726482015861452848229981021936471054566639892207458131174598265
19,231,381584,41583182527325681780739134583106111766846111140770135204397557863550008383998
19,231,326576,107958588933086156560724273094061406675110000618087694982422762797775464436456
19,231,523243,16708501190630686081326893486623457008550588434181417596890304413910766740605
19,231,383167,64547133836607811606015132797768984904652995706402724097584690956599503618748
19,231,329442,102587851676505751938869864918892932553573517674671571127047618308506457885031
19,231,382291,42317063961131366238430696623497980519892308445886872713258569584266809688113
19,231,303053,79545225386269702498848335472302627485208813623195374913178754842720677340355
19,231,476149,96029331980937793081449177825304060767250873044730389192160779340030550864502
19,231,418785,114767879566851960820737244759391032924674803861979936128166976532930744099211
19,231,339180,42181801713758119053080041772295167041731030648011973264942658979342118316110
19,231,496285,37009902263818922040653173912973269872115136956217823523849018122501292857015
19,231,432237,115529214322498447013639222336350233403929348165568358334327338620289503726198
19,231,318855,53180879821825248502101889855502722779488666695737735788271238565885249633825
19,231,408571,60656628118215025537588630507310145653815173432705512890141959190192141768972
19,231,392164,89422007178608308364589097151718462549772867835258559597151522154256836975163
19,231,352219,1694068501595361614672453175621836155821496127653593613203126871540274934137
19,231,439638,74895397028972944097185816631857892508819307881493379841351029857705757186335
19,231,345050,19571956752313456982265284325220171658722820818081087423524111414248081828305
19,231,290297,37306266451792902679161663680231292630673922093917813011430997797897890289123
19,231,340493,66240333287895876123693476685666185646248780266768080789965169594561901894753
19,231,415643,8477655489044901510722021262760450082095944716654928187033079143021442233548
19,231,356507,12114020389898218464254473804488457574350654015852775331900237388467219037203
19,231,358723,68925528548533916719359248805545055110918650527769944093971029492095873239778
19,231,489164,81014302699974124493941580167560397278248827425777168586596717770464873466551
19,231,360089,84581969712331442079276733756188343270674004489686666036962683005466721131299
19,231,454825,36023691942052570666148695600912145517150349197048979161076526534471473278196
19,231,320272,114590143400350842096477622266949898755314176201393061389090484734961099934911
19,231,334362,80133250093186291918250329393839419465881744213575350784514110085684402465721
19,231,391176,73976563353081868874767520420368233693763475402673189511081863682924241840890
19,231,378013,21145738247133969069309390719643990621153494483377286706254900746548276388000
19,231,440970,93252086236792420601075871329922969615279865416840639708172088839037998463437
19,231,273637,71983729772253332642612699073190905852544239565637139103469044325115226723870
19,231,329267,91249491061784275113731989624257238977566279462623151805450557863302959207986
19,231,364818,65158055756555355497670227983074977752901832733720218167894056257138623731151
19,231,518858,64362743140028841308026772798601617956834370920245963190360486074029260934412
19,231,521697,42772707026746571636088661765976068319421736971935159976557157206009934646297
19,231,329057,111669929552790652459280069694167549358709527334111837756819005539002569518390
19,231,483314,67240514053105399471221830331326701427250122600466200750083410211394101588896
19,231,435775,99584167751426904952786537018775858162728459859084063401248905935596964017945
19,231,338756,69747518713545421251443213035976866659949206516923256517780776183473586057924
19,231,499211,16556163447037345994038375336866832130047463800383845570710977013088785900276
19,231,440454,69145492418444745729251521809180536322233893195454471103710684831558698060011
19,231,377761,107118771150670637605457552168574148212016576227206421951621453523756620357353
19,231,372139,44763484823285142838794520337835653206875494517762892583585279492991248634467
19,231,452014,17268010858325514355344887842354249819030310624903335779592908037389684709035
19,231,460806,80821813671086138347273514517076407672103771035685814460671265665190738346906
19,231,513577,48779882585246262825950021731646650433196727541535576171518548934294236531041
19,231,345628,18642220722206058764263659621980258487417586133019221008550914695157711787179
19,231,415277,28920137757226931785274866690287991212768225984831438321357408387617865851768
19,231,427650,57962266235327120349076140198166363222010995908386388408179514853741511795089
19,231,303759,64424022017968892366626112651124180970818046237472168685610704432969031884502
19,231,332260,35604988049496219786205006400823547059275208306180837905955483458998203973097
19,231,313715,39599251399772484447493891327058123342676005929697334704125124399834775102755
19,231,476907,22387837784973091364507963725318676473310492543755642746996391784131365379737
19,231,270055,113015554184549520175513188248063135302248812217601999638453830621612853646477
19,231,407248,54803827882724141127006118949351201724861697847329884220760121851357694101693
19,231,425407,69625591670001690252682655105633690221228058613449757992750020411614891245863
19,231,521697,42772707026746571636088661765976068319421736971935159976557157206009934646297
19,231,441551,7423245098194589357156697636325552534843835996800378622138420261696341651128
19,231,455814,74527062300067206396004762630976795840136067701177921491837042642556356601628
19,231,411269,34844993995725170226193935064823544781993732777468673871168866081527400098033
19,231,289006,33812661352950342053140893983166600783837110902980632497993955243474629817431
19,231,474615,23668839236414551790690586976823907079774639300043159110264083033190068416633
19,231,312573,53158501738482190523339370063507875007183600393483676773527784505732186271113
19,231,406168,7072250301080380998007754178680217195107886289198414294726227222912164583084
19,231,287647,32642090623659878531614707853961717100196556177908506296203662196107499087640
19,231,400875,29214074964679799971824769028487393498690562497263591623524706044502100510857
19,231,350872,82323081931794506892523042434908200452971482264644360900185954791822737371436
19,231,452373,7110981659655123005083049974884813909733024820875744732430090450100016284227
19,231,374140,21455070666541172909264814773665678757442992028017441076819039001630231497827
19,231,447948,53881806936209788433404867405650576143939821260350486582163774956135536238063
19,231,519794,96325717679372085261475155134918954360385074403818283127437068461823230599335
19,231,460803,54129479044844140157580137057137319855215948552961034146784917505838546185761
19,231,429719,23954975950486138874257299024703219657867688449793065312569830401421272500184
19,231,424541,67290638369753242285723538328783222816165218231048508504812398058734493880399
19,231,397060,25907958068844543428063837755768341585788407300433090782539067292940107621956
19,231,303733,106440927374890230880228433373412917525831546362441501212796586751460024569015
19,231,481895,91667489698061758051875906682400833794955492022551079729125219573945409761098
19,231,292510,87472612980753325204920478240086137592288266000794962251984956928150264094314
19,231,464240,18112836797926789873914382404836675508603984029452965422835308202722323282221
19,231,422641,101888195554479111630858474369337470491528355344953982782722959703569258245556
19,231,364906,106436972222247314385835060823353569310178645585083645779994881977375170444785
19,231,483693,62433259973298086947372428350781446781875620829291032211283063522583103980068
19,231,356572,85626682591723896134789438110024864964774603096336045633096389871566867098609
19,231,347282,51616533101098887070984288950106089080296150319353807703626724904567513695725
19,231,283749,94985500118692082343516003101858248462265155567327784982236360495161855786246
19,231,288168,87643733455267674372537918047601636446941507711899879206858160203572629631093
19,231,351050,113418375730704221737338529388464071705790956765110351316054986519268374050541
19,231,374057,6198122467109881039588135469708935216453853042758431483667970415824823908771
19,231,368361,47691138894973005839242647143888118789750639171549560690432689959376955591574
19,231,288492,103725134893178402572884362095810172907968651445999347737804253253884327385026
19,231,372740,28622529245181856923357696789538971655872470987377841396951295051395069992394
19,231,450691,58651138144140464843760656736151367468361714521867456490693311057729078619503
19,231,417782,87177527540957839400655775906452487584616486092760725086563811488794216788757
19,231,343981,13388684130936159736773557668232387173622162845108002467888917306398150432683
19,231,282925,17388694573559536619926723371264082919394572691879779344040238353183147297876
19,231,418000,6574514508748563305029176038876510539148259493793516468825841682938982333859
19,231,515864,35725558805353463618921245443780579262820240340912132154837215605975577022279
19,231,490445,31245296887604315624086598617835961761423000583098630671467682428873547523108
19,231,368789,101034774957926692771113592909299428973910120426437225657463602295136054762038
19,231,515722,93899248301627874677026383949805267811381685021114749023685950743458165694635
19,231,460365,43378070229789649933211407701837703908294673083892910884362519941615786934853
19,231,460049,22581107139591124682237793135963513951817358307986553684657096125182796598217
19,231,515967,38192656048886505948461793272467827015440470992130986571855056792250334587537
19,231,339926,20151147426648514295642187413627845416165923967604906224881602614027072709999
19,231,367540,11743815064966570079513404465708701845355130034114902218088908199092753411773
19,231,432192,108674248792784060173608230747533312001372962252083523054338894761474383722145
19,231,316744,59626427463498071747640442446200463412841036581043145879418435147956831214868
19,231,522231,37574062026527470947839057195415170233688380314072103226038426079162652103685
19,231,449147,96537333423148582388784288923617347402325918555191721591101793596017913635057
19,231,319713,39199611629736274293497832622377593628035532312905736712086396549169887414916
19,231,440507,3669522823850003312904299815335107822337604335918835275946762082100726164348
19,231,273758,57556797830071953341829254705516079582125054837833663288059388932663438151104
19,231,472576,65366514568682617765621853001440211094081991675948135376309255666490531647191
19,231,307960,100580395688953257134878871541538650781827318207896109048968421624446295090746
19,231,288416,58002795778545888072873577476317420636103948151775805140974581454461759301865
19,231,270911,95718061088835335339124927024029252142432471891377211139762879387866059235502
19,231,308912,24357089811451876742949250560174650302322893543766169900549680003063587302306
19,231,263274,30494485820183766721772824082053088450101403964796583716789236135849464424120
19,231,478828,70204686214411605062885142031063767627437729721051935191176607897048510710432
19,231,431788,87863656058950916950125612138118309314995709284442211114577890258160347603371
19,231,366662,84193048325866886299359873954798284851259482246955903542273731323562751085396
19,231,271071,57404846206310586134813633815224072070151714907317439336576282338795617077407
19,231,353218,104661519000618780933897303670969014180616061751234820233414291630321874165358
19,231,289786,31049449628192781081289876607605931163144111818935631952783411684133231228979
19,231,400490,90676484073367358915353630299411335813093583287949414489097792647626155675374
19,231,319875,33241205049094905629082473348964864993643103372029923141321621456288029195720
19,231,488574,86931374115437249365142657050706178139090499533530041289423668438788880766350
19,231,511845,38552105778877256901816313947916920651184032825942750871042221944268598362605
19,231,430619,61385130906310240945742896848679113772103060908272560598326615014598673789127
19,231,344471,1701840347468890095103649794131533477971555882293676803022641109652654182112
19,231,280636,58175123390393466274296567730337662395432629357797051053404147718497770588776
19,231,332495,95137554628579752066470281286516582960915793764082259088571818680036185992264
