bit_length,total_bits,random_multiplier,rhs_projection_ell
93,228,6940856614958702861336623921,79844382698935782450610067410091340977948545614688271384685732466061448433353
94,229,10146734020841305100726317203,4741484113164951848291576733847839504426913569181890460948946880115311140585
95,230,22912611080269896477734486339,54929832241811664019470259538808329124676570598999560577689760351846353071561
96,231,45578752360949538970809556326,15911952483065021985936990032492256224245996538110482568518875998642326132065
97,232,156161350921782986051809506619,60112142687412010058652631050524819695287311539641027560806475112065975908028
93,228,9756703186336031494977107717,32188754288193231519496446343720904579048700439751858205683460164466465047640
94,229,11133357254378137562967145379,62154042577228849144839090169753167314299566851822192335829061921376608325307
95,230,28705743370283252624423704671,76752869249394282077366287793728877668112777007129549044162135729376913268059
96,231,76756455435967507332365080103,51102847756552434249296320847003017353428133896099770657527891539630855747248
97,232,111758376107485601503989882508,44665391425953807799451505620238115093494187220167097105337405951286317058436
93,228,8267159936208475481460048997,79385918160748555375652704541933340631341565199226926871482689376603393619965
94,229,16532519791672291079955759847,77813789393179878604463445414924970336308960631781144364105111379092099272716
95,230,30918809487707952547120473365,62400871003412535211274443711435011542829197314491967465200807814141853488589
96,231,45658426748403498343603481699,101507028330604532415998576732676669413304608665991283104033242372140406698589
97,232,104797422462428550871080031453,89722696223458953418508006267355394866060996540395667180987731086635686358343
93,228,7890116738846140580693344139,478656267938478785105383671344580885639270633307359930423820398798256802657
94,229,11804877632676278422630353979,84948294432789726151560430729938870496028664786870593973249598563405735294517
95,230,34050895583991964379464459532,76255107032305821928339424854092289124508673871624861171138555060765902996314
96,231,55622036508639802819155762065,42917145335540313376864491536266669508953316058738715499469681449096729733499
97,232,123494767966420226953980066187,84748433757073895779875760107510677665788498700237003604219879003754877566787
93,228,8047161249488487997260175459,29292359544313829569638115292126067790802117207160465058303627834829289203697
94,229,18445057690178038566141805569,34942024771368006927335517308942887580232548224371301210761805259259023892974
95,230,25566955604955735386942855192,33329816065108358375482380676962866741976447296130936635171633742314905510949
96,231,70185434360432667245745132121,70847235614789054116887241981236999333497777459418251844378380812578530799958
97,232,98841340031654597213806013364,63236952960346510897391708362739550695061829499407232444928132329701775294002
93,228,9892094305856388598554574179,114545625829723025079213704742056140551290837782101806867038704173720360173683
94,229,11553886613197171182159258615,112243528385277168572255648414542139029826396056698325192826305179014321709752
95,230,21272175531624030843977488430,78215495753196071969619898188980067950586813493942672617405751543174345964680
96,231,60359409582334987756729714687,108341634220188206086131278963294151481152506997345722067637945416255848436786
97,232,90256442301592703589896584904,38541481648875140858339982047906479411505255388749289612169810838542267717577
93,228,6589499892640775666456330960,102980245444865444801993339821873088170104033897201071135711844287712066593482
94,229,15581297098661267661727910767,98990512268600001936124957172871738475810560348091090209626654916779513611586
95,230,37848738527328571664683076920,71573685410103462301168386160284666859663168772834589570621067456751229475738
96,231,63586021181475996429038694756,54362214205109702587945490419817164633305003780195478542690300816274725917090
97,232,145664868787457148869432567010,29121479747760692951058133476177269265917382292559831368888982478133567174348
93,228,8747960107213593422723716662,38690308846963268627269107278428768007279460497962674125889001567925805022569
94,229,11328619652034068838328586666,30521359807741145790487709338975936247255771081553447173164494207236487949743
95,230,23973654194381032854381891328,37445338277817933251458507569341215196296467091757016844172333837633962618845
96,231,41809456178606787058578466820,92210422270000927458468154491719683125620838456977909718919823905403617941181
97,232,137638493943733995719013338997,82550035324690822554711904816869131812635999343127284387343216154848783942427
93,228,9784625570536171755869666801,62489562182148477898862052309917846092874390923045914748821763208222259121996
94,229,19751250095524632804078834477,55077361390125506314353362710451057497362901352589186466420809011282618865300
95,230,39236361777409760277503227397,87073573338799446895899537667473076442019763811746926474800104439628490650234
96,231,68531595273050977804239588718,78638804232239264410673427673561772642105731331865921395135390017734931997699
97,232,150780526814691064004707561637,110407778678083350563961486646255929438058424861705853486897800474269943620414
93,228,9575110494338260190835360121,10958494426363947190596538460391245620119560288869375759623059790943646215885
94,229,16822571674654869750038531694,70284969937991793428808505558707909196774390000216708645388438685159268260738
95,230,34214139877669217060535806986,110445841436340092200507505053019764138802602259160546969223569594415086145172
96,231,73565653627422469401888548594,80692268334607621538307066556428014353928917677066293390493902638031164384502
97,232,150194253403068514410798803870,63602627099067479397133354847210136212505144818570401875808702441060755199066
93,228,8127236107829699775685804414,59483261753469441736769822938786938260752235797420833232474942289207464383782
94,229,11475799240215395947093242786,20263019921565030978361472419943127051888125651911530813960365851306428592631
95,230,25534462380918454577082073139,98893986733645454785164331892739187638580000003195912518251630357963234150827
96,231,42593940385693500037015843637,98045218053561478228451513717001948495633503247662268293831830023425024812169
97,232,129191508999816809716206846974,23265597008837361467579808381497360267666832599110612028729673325160607400276
93,228,9034146246247181665743343309,6479547840086037009961192745733441628327911836339695943839155741721468542525
94,229,13543268004415100517051927243,110191691219230637641883231355404661138865181693440557880324828406302247740609
95,230,37867631519914121303528508805,113556480805077838722379314077846956660394499890431585525660795294012336194922
96,231,77439810027882536787887242684,9908195038527640100872763567212382806971878581119934172161983782586962043433
97,232,116767197796234076749794377140,19023072202472953646757107613487042291975306753033687817951514318600184973505
93,228,7727573722835401911280221631,56952917544308075265945481395446507784422292753247443083996054316315313291464
94,229,15079660237090159871490338009,5317388242037666771683034103816337896580699508819342334236060012985201174203
95,230,29750996440759389852612419870,99338783204486173839829455497629376870612775586245455310515688213152217737917
96,231,68054133357937881494285982905,37224433153604357921078047867063623672246669303292122884731601538508214737126
97,232,87975001321254640392533645235,15708106765130314799081545940941689630302395246811201260328312465890451253156
93,228,8619503298787560344525368899,105032635505576460631666719300161854423807904329258099775007806358053039016303
94,229,16560055876680867588695589299,68058690897727274004935432618033945172579621417140754211540838588606842554562
95,230,21903259985574014130671613253,92998387474408351589653695144553494186468931389456157527023882032072831183169
96,231,43610408068602956947189038916,57537682100998927562751860913175546459563494973250871381135062027727688535420
97,232,142317235808200674609184343756,47947431127874890609412986547007724782489060005120406106654217012703081694288
93,228,6705523948928444477497314553,19307611222074125796287355802196156905602971898561674852162101755237151500836
94,229,17554483797148122351169907969,8521702730838989724916114334281228509066463097762052572869454879380722155819
95,230,23038420962933138773781912041,91846874403704035862045145020115630983854882162213469094525848516538469088555
96,231,49193782041589885159709794525,96420591091379145413830181092623955459134731887018401585275968338393092367594
97,232,89331949898943569688233207904,17462813610611396269862931930939455249359436318561206181833634743949242012089
93,228,6015116851483691842972171486,41452145174337225300244975491917419150717418212604316655359052634945069883773
94,229,12334144943878637246610469835,49804703211490061805051747738155828443175663570184916618587692271247245502705
95,230,29923633302496110700240573708,1347536785427168581868443746481327344363367441138647964334714007399160892110
96,231,66142189332453269186992859217,10900608722625179993028043500093633675145307605634369199588453095335122905680
97,232,100574511162922211087965018702,67566485102622144869706733093265650504626985040186150753684831499542172494096
93,228,6607811536588394431107200638,30105278370597960924400962276687040650375111031001729370833308404209298633165
94,229,12078501337906318359953841634,44139498847394464898126306970694682435033858734205600173416903224800594699882
95,230,26950448859995710458869783438,67711230999275323141373865115891127131978981317767158960134024878098408875924
96,231,76138810194870168256942363139,52889730469578927002538611233995488457630469712966439688688712650322606294974
97,232,120112716201748365390288226815,37697641529623372078434662913240230838107861807234000988352653294597957605810
93,228,5928031898461202807988358798,68930014617103066824626386510835847147236471016488251142528648083830536044186
94,229,14437345468184556862787037724,56414734528491964183059838406245929874656151268295646370197091911483578342589
95,230,39483830972805644110298103166,91974439354627086621064007687110145118274851334664151758717842666751020423831
96,231,47022560656514321725936051648,3522681358752567501353197144296404751001754589904293444235770729047611612882
97,232,154722537971351551599823023473,34054276161870429026630882714793023554762897327039912588200884775781418628089
93,228,6410582294428132933088570826,101961726827665576652507553570670650469904903455513609541786320289913323037161
94,229,12658016823318074857515455800,32445014914795530870152536682190584876951257589966387718569471788122058018347
95,230,31983189033464931719338574474,25240667539208074177701959222711479159590940779010158397684744258226154431249
96,231,55736130623769559490301082787,95136394370702914747522616554998409939550516583674373414637890073326764549846
97,232,108134110040179885479064058442,53251741317607593160582269293011311050420029439318988978765968018142406108189
93,228,7947948244238754993403386126,27572883500714470782544324634461685000293492489896838468775853486503734651275
94,229,17401441935490169676330689132,114265005997132053290374755508787027501138246442702428758980725310005751692301
95,230,31157063238126290156914934320,1721526832151825145288533428749729728645997092607280525106670247223418129412
96,231,60008926213031643125087636498,5238456103563509891762450625868473439094869055871145293537537477681732875192
97,232,83555081905791483412640086297,84172001505044511665883037692649443844052153885903777750865443934145037629755
93,228,5341978143879514552353674245,104870376258884083132128778568880933436678665626250463168139532226742452656101
94,229,17587016568798215888365660179,113594056966596500983006623941609308834994675556282291731971182905775566556938
95,230,29569024542755196127679438025,49941410555071555389886457593334347189042905168376792619151973402049752292657
96,231,57086615099820094469038493159,110468903058060614914878971682026613805215928331474879938281993186349412286158
97,232,116802108076622177154169870663,81501863580083762986663188512762867179199303689149831971425164223280983554229
93,228,8114036971555463537509126883,37388485382967084680439213218420323809884745027085405149351737260366954293140
94,229,16208165702999190217599327130,83464973203189441845775243813491862311345311960277317056784082736582759975282
95,230,34487004833247517301551394251,3873588414064937446330879032825804099965327438444965312802914382769434789277
96,231,47270836248195558317257553708,94959871093443256797928070572653517503580506833383324287407262364499747856440
97,232,154716081695366240522875227316,54503870585295028135159379162853738695116751886858782129701507243697720853631
93,228,8139726369087715079641945772,2772388284862360786151057413670068774022305135411318395420662932741118383906
94,229,17190624116292780948897152565,50867364637191241167617979106068653540975137953833266802892717010802579184195
95,230,33776033838809603563422286590,30607098724895505868000653727901374139770731632987071566234703349455850390312
96,231,51468678013102169565783947305,101988313531496226913394924618552875478654987482178215892019738375577746569279
97,232,114698186349540267220905748518,81814370099971673765640714418413877152968346159010849442950259099280349514888
93,228,5134421035794513812906135434,43733098911837298966189498364988807058336884157128217684706760447837703913584
94,229,18862239556998621211319632366,91794770178647194553298687075143907111773625923250950851831299059885220234613
95,230,29328043006638631379334501885,75233769427487820870793264735602363586426914595986626660295014169073071494496
96,231,41841164541999807226584312548,4202292904524824715108112787232244439117532408381492285745758385985074320123
97,232,127953872514961326308764593912,85608504903007424036902202047794223755440435154406768697328121091168960448244
93,228,9737513201115083094353973256,108252923227648016014442598254194021248685364710496663850019842190608182441416
94,229,17782802793445514772925746005,15696265623151673469710354545391920289141933657655374931170158798700582970017
95,230,31431609164366396542593223542,20361021119774519563565369614058795019170227413700673377248562861442585077950
96,231,78153588898066645817606521900,7604737320115733698328744108470690634576217299836618387345659420487696923884
97,232,89752447344960484052270596675,50938925687934342903617196839555018490582795272758164976170225647980503545617
93,228,5236177666411635448340465687,422169902276166709296114555543517995511061589552109102863681250260292465263
94,229,12102970927709832882764786146,29692513579066694171770297684349046101761895056039408646253449591850305543255
95,230,33877359496236623767130442376,81262555718827293473847767551586686338132173470093182332481949467702904588558
96,231,71822851536173816103661327754,38773229868686139497947261784250348260525962799923260508456214873278576032856
97,232,136495676218236677745039184167,13944549475558943194288282454236212016768461026605433193073565816669743400521
93,228,9811980983968477728329780254,44074951674627723815656325940650323745555671635210840324709588865457243467074
94,229,18982699601891208295071341180,92837247282947033012185076989708725767524149483259313841139333967946990135324
95,230,35472127784422704234525760075,28202793810633805293201791608140175569794624784245537291184116965413043994274
96,231,47553866329658575121435295359,24868412430431758081306056037007942542407383551873845084307877176358597502005
97,232,87707129635168682995800114352,59525204812875560812129256669860742564299563858361271592987670118993015429789
93,228,7930019143038382672932356411,53417623710541318018041452414598002942004854496235380469298796712512473072378
94,229,13161574881498814263471261178,35945588250972083064403924275508139190605039428885410998792188953758189108160
95,230,28222990122640609441813341137,57634228260009714483106396265794440817135477694519869044897489960114285774177
96,231,54671871212470267776859294131,48969682129284543168592942285475558411277620325109877592880938734722947223721
97,232,139123374126584912274664749025,104337061426908534191767145379662573433599440873450941944333049446773107737171
93,228,5730414116380391206657447688,36789643882820062757128996205477001253150625103839001170294707068186574648512
94,229,16437748810161475875126129540,104923860506748054611577486454129442086375136885491983287736466708189237872319
95,230,30287655049860258768318142913,95458567133760272455362987057567869105703293063093614563222183000012142545447
96,231,43829942293119915315609061065,37282155245946232539931296378552446777995556802863515159744519570058120816368
97,232,87576291358804912759175258375,70178009729179899149330780657768384727398920334554790009847239946826497880795
93,228,9311462267173670955618868862,26931911852894689976852932514303164212852316115492166478632014986674987906394
94,229,12588768984730046406260722063,89725445881611578670003521003438345266291847240360333066534762275547970720294
95,230,34804020353042733348080765244,20904054716848274364072088080458877326949798609357522760055534048429801029756
96,231,72560160578385858445211830555,62231690685939421441058831149843008546694555618109332985604324475304746515838
97,232,128732856175645520472687106323,1406307412682983214621057762304495530193830059415145063786142446070196355043
93,228,9069147156520831916059165194,59046614730819506047084685622741823422467598682246154855315159051162869846816
94,229,12019670137099625398013438637,25358513847400055792489344684677131624392546560444868023304661109225317675831
95,230,21066855055246017237125594179,10838215977341538632899701589767218461583907683581163104865133087065133091775
96,231,46309202699887346145342009807,111781990945015254738409970006694534928700306625990715205695917481683101555667
97,232,80857624368718680983278224111,67145522718153678586213046129160489323942208084105873386347810527666068068441
93,228,7453598476874311009486077707,101494674360698209618492999915324458393280811050746857574778018554592162490190
94,229,18382160518155484300987405402,101349060450418287260229540814359792441544787795196577163228968060431847693196
95,230,31103574849653086034617696852,40102333362867597156970948835428867357306670583584248758236424153913096609450
96,231,40451674706741082827412113440,61217496293812709717939348185372613726600707152468717534451649376525830819261
97,232,126428694300926754222356900678,110968885965743247598669495190844114166237137743481534206153276419537687560738
93,228,5993298959652788527001449529,23969172633834349084698918257809352100800169385387384365596027710791748603408
94,229,18581202249912947573786464138,33293981349048619735525877976136800675152445708500421967291489996808911365948
95,230,22455091341764382039471155044,113287498055884017524773791396955210618912830294148855337639896686383005139403
96,231,40817851389805647682907667587,68388587798289360072596981729063381313629381440774394288271053217283650686052
97,232,89254284141472864100523301982,50978475431845871255635511993942963860543830682133269711152518322534444057953
93,228,6357683658024251286530207164,3037871490723548174595253117881341112492693951679140885650306457799183966898
94,229,14082953408128955378160404224,42256326153015839497659617789326981558637829923308623104437862097751676954500
95,230,37063877326352626810815749111,106605285940661413336118998454841824293306534226761847454580616550274723629659
96,231,48585436600722685528700276668,98798081935409043437849580055072715652865447998055595625976677759634003808409
97,232,134670284661423960959462803580,96171283075253903689940736733513450475270601029444470578909771374429025241469
93,228,8260019348426133924819617839,43530092743934378870357858925969463768774218709821488934229446111482498347149
94,229,12562956893400574465171487744,79376937225645878940028322228405228962301109273122265070287188160358939992913
95,230,22198950784039558203502926150,34329769464691511782748646876883299230674058664634162393699691471068804590411
96,231,50613601898573866537267554694,45730063919219747306080371124786662385416348349801158589844476707494030195859
97,232,111557506728900025451297012540,37746634739541918180369329833504101915823784589475169163753701281043963034696
93,228,8920685040119457170280543375,88267059097710641230424204335244691173597884087307321596341822792132464366617
94,229,10158317288299189154260419334,86073056072214165739085090798914080835723473660154691752201609562888917489658
95,230,23895915372138704795334458884,65361798203258606888188147919350382949987579432727314859435868215997945371537
96,231,57646508823860718204245240942,78609663239632152463765481937443276266329769054486685429338794978421122595737
97,232,91832529826604518290819892170,51619523445721257998621836272388896515040686812213751914892603670860312901166
93,228,9478820142458627847734647880,70867195881090885261342415748667347798822778977005795796024396423227248322284
94,229,18167207575530658072725724413,77941839367960149139084334893607841164832732167595621022934041175271207997234
95,230,20381464104223421110792214747,61063416686389231827218053778665318601983595827564669308859886114190886325737
96,231,56239777101387218956979220104,57240852209441511386714995557762629455649974455082977009520377155063437168391
97,232,97619000568712269924720967848,61353305032067001230529679056219785209504560934899657251066750949999582479227
93,228,8991265132734087807794150894,11295040134712217458603507323709306684400423186907442878062402997080185548079
94,229,19148040554305286090256090513,23903270340774683373958995553871144598063656086288884305689268981351586108364
95,230,38416523925445719736863663730,78090111520980023804180401476226803755652002892205710239859278305210042487080
96,231,67605174235985595439978739768,71826118758349074140271595789858831925010996289990981799190405617331040502186
97,232,106821641133270917145889814262,59951418727275176475513577293403284175166214793327347407219946733646440117014
93,228,6090555464989057843954314807,98645061846179028902207367843668346764621451974505217356877227785927518414638
94,229,15814510597937396551102216040,104038934834632882043596187619186052921043571980471827981529749551110984737357
95,230,19894946735729678738636154219,103826830736095874449519134906855954593159320818106115989455425596725515190535
96,231,48047710814239589384678433932,68326531229202470364010103973463053494544381431150846459049007408175070726249
97,232,112676906170670200416648572968,29357973739296573296717678679315775088243945471650692217356714572578474895552
93,228,7706279750127454635974140836,100860397489615486274736918821210180106730043641209607282420456668405720919601
94,229,11059150567715500435484649722,39357033525484183811503128011762878602884631907889083420026261047036260112019
95,230,29560489929768854573945484777,99990976939643631350516165955640927642350613975200878331242432837322548021634
96,231,57683356171847578894659000054,31152723825829087488106812456996317769358944609045615546221369838722774679244
97,232,133771162056553471787055380424,46576255330775095999558956924022809783188954052072888997076913321085946940410
93,228,7636968145619495292249232584,42347391557993633552148307722419616248732621321561767922665996139050469186378
94,229,16279905540457959321036380869,110775707346877217777075581855740099955002217530757170828884828037512429410994
95,230,38723590558241667686203127363,78681072430182738365610380204979230349864452010581379028451901528680226310876
96,231,40848405319221059353455054710,2724793722694990748946126992757158704368567367240960156859819184313505023259
97,232,103575871217425926394702254758,94823569434218668032990942951405571720462084087511073994513814063292014508035
93,228,8268892224025985435300304023,28611371531589344411539761463660260145710235580309843855748324407570493536604
94,229,12233629191832183002794178894,78181214452901599344670013270043608472954314559231875264579343492070246629776
95,230,24504022859982453360906658118,103030968198348081169737085386925088731160410146091893849194790764654318619604
96,231,51596182693329179082980484505,4285997741054239059086811375418027850251538709389174106639476994691155703859
97,232,144728587463313572685580138582,68670133579650040360364791375050991567124128990669846848656751158949689225998
93,228,5639241179485560280226592491,98931120960152914513827920131856630290980104989970595719692004026847795075263
94,229,17475403102457318127662359665,85118444083403579751543637768607640726571611702572406513397411884607312955877
95,230,35490040859979952934076198973,98314965004382174078216310238984916222178521197280924240431858562563179337270
96,231,61375381333130133622819327964,48024887180261922447494103546708235626466306269147295674099528497415365374831
97,232,135294000399809520175339164286,16359807731468405613473824807285611300884813952575288962671792720888709354989
93,228,6285191307114592610469942887,45114882479397008399266336488708501743475752139187825116584092062794713281007
94,229,10615973133242517883690790179,28993722652245252674329440989490344381829963496223509689775934332810159382853
95,230,33344641423305356665827683548,87832982435117870807947848034113186896991964657684895701827211490909901194172
96,231,77034348661919645228289787578,74536407201944022132634608483791025916986393323497619164694881680419278018620
97,232,115991481279401850057958096421,17407047068584012380992013111763436158299702042807807703353371830078118653882
93,228,8144508983346431595948620443,47156732934790480097702802332867727151117871451377805073447978998383714476092
94,229,9932796026052108787012829254,27833961666051728611030326693752603120829998435985151640482371516971549090568
95,230,29696003462093299805389750280,97097142690341686077896890717729900872341487242921196295836399810326603280074
96,231,53327899176625938660414190902,88280271497476228770459627770558841304261329195970802453710707437295672838779
97,232,111456323802538124271357052260,23673151917821713992253125698704428048544066463446700647838233922570842414257
93,228,7832846885591579114477093808,41300661744239845266010259791409347271425538208811861042980265866843344206699
94,229,12643121261705747262233878420,79785010832762366750594046145353180235516376876343203121585351245499957712567
95,230,31617145076157256564768430293,54058079465720078218398326700950400258638850327598528844297238657719703464930
96,231,72788248537232583884172666301,106378562415573425484124498690476814155608807197958426173538629880060149931111
97,232,112840181501109780368859149501,26174340165573358883686537057053489343785654119600453959587076246332619355750
93,228,7798042354090789178069827774,9840414613279691122352237926212594646369778035335075198382671054354081308034
94,229,18018918669121802274665469254,52169153284010494055327383918630998938434674742450432403383381571746391969435
95,230,32044743280651419488474057711,97207356305888798081212922190755431029575511359362169385522100221080699669488
96,231,57090460288749513857346105683,79350149435379493257648414955551551047670196447290954028910279039154227303715
97,232,135575499448585031184432451276,88095448747333888893309123983590689211206866823959178538518646518420756702571
93,228,7649775756620626881574963870,6466944680133506732374703485472575840787450920896262663948204110002647007758
94,229,11519793402487616254746615784,71208666611225290577742426433371809247172569237467737859405150795286830947
95,230,24586379557411744713688090341,53399009114959240140593188896945427670709877080096040888155412938053241891387
96,231,78194582206737107302823740516,99269885984142115081178489954258198036404022642818998289330027434162515500453
97,232,143567744198534466412235481933,15925784614896083499158460984390077410752198448939620081787964119915306467359
93,228,5509230133771456607582545723,35900844539962031539374543029688007500673301590485371995323991470895527901844
94,229,15147887521865397046720518526,55516674048919112165919806162944019556564819013919822882452435202630837076128
95,230,35211044771947459776294875600,49036018370522252874759867743561188427521844504917118429717933665936388125139
96,231,70924838344758840255081598039,70645831333053075733972892127746850857333833119098387277888268965970966874514
97,232,129803272245482254616164714373,46951520539198801289403837423935045973524709271803866183517441337489188806522
93,228,5763907958879162722136213076,83873303261323373224821985569673662427577901444985188272110499762387925184238
94,229,15057653621356941404730773473,32328126256819907641040069320009263237857954454074504257160166063635997829032
95,230,23292682268881936043397530254,5584787247421694824649184551701946978457218400236002138279257451972716142758
96,231,48870053090637505966183231063,30449695410685288291573316040111960143267877818681346225019576694526693713521
97,232,133392101664136746194620084921,2091955394145730155346374378506361758211846344090046652658177667272593175318
93,228,7318955758367409141226463502,40476233851176609706077907351248397761552437650503157779815660128045288308249
94,229,12982904085868610047998862058,13891203176413782955814885198173326362614820593983387256369642545570596952996
95,230,30876411327351966348349841241,47505894979502603156850812038470591620609396793884250173173683530614243922533
96,231,69386213273799434183738812123,74691359710225515774835251570915606397158152621484171002677968806670940963618
97,232,150415962842570963825327906757,85017747380926913414589195553583401530302387824860387831813694793166970802050
93,228,7220142097321217615023571256,40955820690171671020882684764489371962190887119102663042815442713017170637549
94,229,10378490376468522330762435212,98209884967389957692238099646870374906322470093464110264902835319562473065640
95,230,35632144176543683849263561880,113592805332247743238086032768254032334309364218062589373731271237093479997222
96,231,47772704294421661192195346951,112510182351223803621537322914921573594979135017908804527488945610203466954437
97,232,113238663196815376806990996124,23848481919770828639905715793004350025232722169284187226770039304129279077619
93,228,5786840100329643363665142288,61717831152316857767524885598397913811672846847631944468122671957828789748586
94,229,11817455418696521836611895801,94667302558287624374254486311332023320995822289216732647068174697956214347124
95,230,30342250122623301871553968864,18249749199494819917207247323861399099025647547943853151891130799863304351962
96,231,48356418728406205814749258872,7653683080435280550151384754620329990362363186720424986103884945360715207752
97,232,79486777639264937872221355385,39426839935363419032252516853559408092511286573340948016169769084678997032256
93,228,7935827165820692419601458518,70200597668407607102308064889285981824303000048318343963664506340393967731022
94,229,12673503471092904620403462164,53164825946314822176961817526920770186154682652766447310160348785976268855670
95,230,26930195519319573443833073046,12765431622525338497338724743232994134550453950799516074276273966925099598531
96,231,53278235703896459776400018306,83473805989687904976924319358957182257915078477044698932314860641608578267076
97,232,126672848383485686756098375108,34756216669602964615608923185092605943587463005383677899410005432966681885910
93,228,7467420465534294413103874568,109062487306593449390059300839745447947891407266160175782703621764905657013294
94,229,18706697736765163681714357690,8191247087450876738991093182079635394753391573735809297005074211226501690038
95,230,24192142821978850208568851382,21279514008638795864118867241445628528082735599684826974951425910126464043180
96,231,48021912681938539031334250260,112508696683865949577456064338567433171300105506913726839742927032034845326351
97,232,92129435186331397164829708901,89842312688759310534670525191783089046654960562252319067038885447488633895254
93,228,9413442552285603000398617613,3402119444643916499139234623163209405558790978455833785078870992431638332410
94,229,13739609755497122729095596571,76852384624127247298325878625884777867785355016752932614919080879428422465059
95,230,34125534300551210690013959142,86691636385051458055977665725137294033753116873703766635019082207946476348082
96,231,71683498148610208237303959407,27881601871203091746916291252204333756060187964014500486449582957755562692809
97,232,143781775285695918641032458776,44018826256616272986808957956463142226418923752963182615228501159952012882934
93,228,7798143941088015832771933438,96735736525305861579736553043768703868109953301983368295758274715691955998615
94,229,15735340928202554410229300857,94584834584112684960256557758806666458024727161000625844572312104885361152851
95,230,34484834554976072963111721560,98411458451334600623856819694085345421521093392624472106718767079585401734840
96,231,60703027568606419990106288207,77620468857776895786558773054456090457817077904111768413267283864312839507638
97,232,127531930099903576872808591126,108582612924061957976603444553876457473106418981421926809377800296197060284825
93,228,9700001229060854129260964310,72673046551733374519803013955506543178893825752046159305677610166104119826444
94,229,18219368210695178188102526446,73646741443648296616664776611953117751452109218015219389149714076600199614214
95,230,27461721686940618269084318020,55836882372629925792230217627946790039024077579216306389934355770024155938579
96,231,63081053542697181206131595084,50757677699671208018547742070269075125465865713643093590644634688916824287154
97,232,129317504734627579157465580979,34017945837962996634031656767938789117548878522899853627307587428263930753308
93,228,8794480653755998541990401146,61049226905069580230783522209407811211425567887135696820406220197619549469818
94,229,10326908186956755158598763950,52894823135118839819441996964516575532777681104686691612252833555146917403907
95,230,25678366928138955922892488195,94794232852061877118558252871990553053973161584707032948018920816776406723021
96,231,61819114252074034900391267456,62149462916131413837450582129988118517008624910885125061746293286074927685895
97,232,137538408437816599915635489587,9001555439757719763976710062289894376531312483279431182001279141381083444761
93,228,9431773621003635782006793915,95208986239907629497271920214574004048439230953948684131831507959824116672637
94,229,13550090051417970474547667307,63822243446278628725613813726355702369176016477167056569249012154338010140854
95,230,38547244549625510754101941080,49550943116271360202122202933390855638740805875394113362241825241925056559815
96,231,62875266612552941542597030211,115178551473440875086474568618343146764930942940252678370760128833292558588854
97,232,147981615864705731420039231805,95196284800661783847090797989347695717982189701643638815483655109048408508865
93,228,8223527771877612739513271566,109252156442773958363619219371794646241310764489967271823368077062370190641883
94,229,11028046159471639190951519520,33192732217534863423352410411029637884336923505245299978164775478392520092163
95,230,23018877260182825504188601339,28588279634918766993295933838401805673864583074182365713338893591189423923330
96,231,52400614378278512551585752765,95881628115165331848304009027704908906728187690760375368946021608011994851679
97,232,147947209455683952855559252332,40764043640282440122059980538857362141114641092057924292880900727353342350535
93,228,5627039987655891006055915522,109503138681755758675134353584546830212284425426924979527170640591113564338829
94,229,19323240138675176203008895056,35835388395355737579693358946171660752781475367280042693719182805217131140038
95,230,29976394615212254568923603053,49468122526325984486490712175337764197805045290231204022680110717855925745212
96,231,56108677672912796383867072984,25602532474073404038289457357410917996780108942128901733531841271858598101116
97,232,89001771150156678022715246340,45278680999905667445901814475145259870940232867366704348240020445019071265868
93,228,8769156124829048029884968939,92219624825324506963155230323261224607838261144688100052987981684381716621274
94,229,9968946341304274913069460736,72864512212351479654086049560878176601344789333266276469899393113438250557817
95,230,22042389636860561527786193365,89771755454311949781417717214943438583527316202868214102997194791777588017118
96,231,53590554789981048659456645186,12406995173452685767703674958274518638051510329281127319851399154638364601967
97,232,117355826472438310188514040452,106225081136380410529308051295344540669365169577472960912948244745853790304684
93,228,9253954032784712091933152158,84459186834607824069587482987532903645066353154015149467662914769968018106635
94,229,17068708255046382703118098741,95263908624867252591478514036349463095557618320895299360819781268664250161909
95,230,29734844279357082470524885203,92328865710562699051430102238802476100095091617927720502594202981621444490684
96,231,73601001777489551041620988873,82341401615464074965217818387428530768529984222449734638116439775554051934675
97,232,91264868258314635751382377017,81235562113150182729554232730769191758445428547351976310611785697513094494341
93,228,6328513697680170856259420098,28705852448742847925223823465804453970566159313192460571236261692640034892390
94,229,10673109220681603378486745954,30600744303089525894197746242169693931963030510092196991253351325530473813639
95,230,35217945376346950387391402003,27373063364769138358329776277223203636907471060713342595513974995454354589940
96,231,63202079494037151940626844840,82297208314021631306438662829862567406474963543466820274786416004033589255302
97,232,155483161476195847876842694121,72023974568139767008072692909957956850659323155994009376180280915633388550235
93,228,9195162604586339491846641005,73870125274071521794037770486775788949997885083489413980399930627761779151945
94,229,18470079458906775545044720150,70172288946443069832078416597206919871817495492060808238888620195821066292661
95,230,24495547184573832049953130500,68926612187149707125410376447817483767290995599217254030543396125811917655412
96,231,58391303800823551804289015355,12389319266835360320940165273972223161198883329916520572191120199973274986065
97,232,130422507097976961656744810584,86504604585528337252586206512542099647756666231723574111499705294185282552066
93,228,6304062987931968169980282533,112627539058728030911660010662807011031069176636992391594117345651803703189674
94,229,15178055092592183249201553182,86316516448068213203112276750046250560950138387306163832195705694011067322672
