bit_length, total_bits, random_multiplier, rhs_projection_ell
19,231,493874,14173947211643901278001831269363004422219490833658160528129046887254785244831
19,231,505348,84989453272113928750179256109245871192977446897148600211239591158624958596353
19,231,263792,16755065533496438610294026911087825934323503863884336488890043886159707136338
19,231,417641,80214008191314826407042844360650653520166150991523956202327742976862803794562
19,231,457859,47057709322077145490074622318456765831079141289905461951952893574880836451454
19,231,427364,66804369691247872641883886902066186771470401147504926131801555782299840915602
19,231,268731,24406760359417788890500919765155552046642292594660211648916187378982582485529
19,231,408141,88166985573514831559616412993878194729727535507723679767338205453482473068550
19,231,364896,80071927336193193167585596169701306883454881520765413778785864527910328945156
19,231,350679,85629926524579220530411513030337811065508897794301291742022351801094427894101
19,231,351615,95630766914696638528681774463475726408101353418643180298903893765677355300387
19,231,328776,103941572795240111224280473880118321766700065159372967328180932731176565984671
19,231,470858,112424163468577368246465663481236899336225820513173537662044941333944615094374
19,231,309529,23092143606684690005481625321898842302766586983007917408446329633046374424929
19,231,287542,93647710082904254207982070579052013769863022482144028693706131501358532975530
19,231,316390,100368691205162849611046477705610823848502525155908070352795119100715173431928
19,231,349959,86091480251417888322606206877489080507061673359983239701109078640565156967355
19,231,458296,35505157272683590971941241927030620278883342633729052053251324887713910824945
19,231,357631,46109349174049550911460614625044982602335641902101019397713135980606704405390
19,231,483343,76100072801976689742534317992535757166246462606010193461147797697257383261462
19,231,443643,96494010776569708500204688249728023521421407282459110120638142810137076549304
19,231,448120,104489946973006963865439072338935116549464868433236618412941882289242125897396
19,231,484245,80931531298305415699476113951498067492807726637364095710343979203188092444124
19,231,418038,13435567620503001713039241720276328797898542410034094146588006008237773222841
19,231,520323,68260321861529806620748529374243238595934909644631804414893351068601050658983
19,231,265400,24833890587679651841812341171376789502109865286617931976666590133070379152816
19,231,271203,99205426270523646556552585719696035737029229806871185010635834652116749631024
19,231,304886,15290118199995777089725674742425280758945798132493080463640348271640353917014
19,231,427960,63234831437041693799173179663666711563731968606765783128624427214698925541948
19,231,508320,42780703760664838080809834717386601753797055156095519663175854264725158330834
19,231,351508,63943880964087199647066572365971402769251795329938411789264145459287025565356
19,231,410009,108888102512450295652399148608330822020132212079790514860027600252887044168224
19,231,515955,25004802732454202893211347279673676681373243909822427504459637102231130303262
19,231,315152,99420273524654480323271657238840968216139323771028114005873008037241236013206
19,231,322706,110636937785327261340232356105925217389836861984776858796526355067805770477138
19,231,348882,32140953493478833551117056271425731640015152178093671886333151345417369859811
19,231,485964,105820983478123227397257486928534494890582746920304034966438314018223152912591
19,231,387635,75698521272137723263891186649476550042910143130353254976900934879670946647842
19,231,483326,25305717839676183925979314382277013564068746590807352720868849418414116125513
19,231,398727,60223282146511894623914215875976875262222483922052081894307321379704234220465
19,231,364657,22809518519198231272707204077342123399644968592341777251980626484148108291175
19,231,487102,1421303260232178434796795208458571406932391094042013396912344660085038153268
19,231,420601,56271468029987844046020460080802447975157007377438641554392776701377899900804
19,231,375177,1258604615922342108537764883410555922340636401666416227591615806006267184610
19,231,353084,71022868101492383389520045760039280509762942439343775439138678821608719982074
19,231,463441,52873424058604213012808276953971317361163696347206768136113992311027381902643
19,231,464226,94934169426394841236858820181934654291457273134520713660403926086147281129435
19,231,457436,15830821461858616803930801624327314209672950875981451690933603850962547591310
19,231,420596,59863243608058904829290922479903761103851461262245364928674353142158110643900
19,231,461400,98368750587107742855693838043545806894632145825783638069334228276248637895143
19,231,403778,94222760970480439123876774962790056526127456928272829110294541380457197394555
19,231,324029,72424491526056197265557668888311694354310044672526907033785034698421482945202
19,231,432365,84312954689615903484354093729084224450464616174194816619845468490241200267206
19,231,272693,77429636794898500769846804757183322243204977615971168734892639707542799556220
19,231,402552,77667001754401575671020355743289419102210644621793453226743761933237711544161
19,231,416763,2868616017011035471612017568579280387002877342034337252980996245387300847734
19,231,446680,27749247058084423094914290584445015701025050880822356786570474447654964869550
19,231,270896,4441693593369459383327240718437868719854451186271154599048348959179181449030
19,231,298677,60672997249292362861009125760564876290117429208483783155308904285369746146073
19,231,412395,103309354436124329152425529217842976975283374760109302496764491019281562014874
19,231,367294,31883996667198049536253067970752922559735451223165620500445883560830530418742
19,231,490906,16038965077574337898260169198740567168868619239595951614661841725051406818824
19,231,280599,56705999745876521616234406886516343444101631509908119693857475545542030198241
19,231,282933,22047254570483782029839139768634500704746775328508185236779070359379941773677
19,231,513943,60118752628392733450590401164733818451096736963761804008175558753326399342714
19,231,336716,16631305640946286818956001578134987124537064272293824650399639675280868312501
19,231,467550,9258888151268615917785646421077677665132046499313793036539416165145403745087
19,231,513776,20182214904067266401617532032962766436930479320043100263878723040342455926915
19,231,486523,97368443826318561897915503845731042928703754958444950027604743888058612690768
19,231,337672,42693198714806775208723956201625664946920945960369003298078522526766981689319
19,231,395411,30581805434296521123226320636116575883981990119557647228770568203621958490241
19,231,519374,32879773450906483937636274899279799467952403829500979503877670418577304755295
19,231,303161,27666703268039580704342484627205452764758195893642119084483575932504587005480
19,231,285461,3890565126400237623606234808702705003758972987216528252994098145968201393739
19,231,509193,61837365945164919560984496432028925160254413878080527380773591047343505996527
19,231,521945,35162955529530377663271043255295452985990802565356333418869952453201840214635
19,231,434754,8205061518078884191696073837350808706021838236383182691935793095224834791487
19,231,450602,14242811239250547898652044533529064084512103142161445363379262990245567562665
19,231,449760,70160304386825092671308446057856566352334183507543882152823443799406899020254
19,231,461549,106827770723923982566081736132578857625455327422035779728854345718721843587777
19,231,443828,92948673016035725404471007500696088013218318523012840593225843057442410145288
19,231,378393,8947630395613568587881647038096071226540351208467449753881694574091383559633
19,231,298073,80592213332792269386861089469141601458533240833928431442968066304907466209863
19,231,518569,61391166610095472881657454367856848004780750265797662173382342993367384005294
19,231,364376,20339687792208744377248386909822460905185320115721914067394540040373377070833
19,231,464381,30703585697867593959972274565362572524782684272731487450074759414166707303085
19,231,356821,114803238977337073178035577595003067243631204112291108286884185216882968374050
19,231,458847,85544051901707577176848708676863403150581475478180801513028718614084138378867
19,231,458129,50639587383277732203520593054346083804400848702216342284832838091822283717788
19,231,352395,103943049968022836794399578559206324286603238340350266946071222031258859083674
19,231,323820,19286984636685470122211714971298543135133097940237197840556635625164856819681
19,231,408565,96463844834755591451007146060533509245061894138013321788403453742485668204569
19,231,303187,107816510492714733203833090100877387311415357826260654134085436975357315464762
19,231,483271,60637012904590553006037881738879178895111134301332824261070383996444931679326
19,231,396199,20831886177365942543601359588031204808254329835974591932189241984569488481307
19,231,498419,6730758714627347671463614183532067705629588530469757570040872342719855294848
19,231,281303,46672672365602875675259313392842906777653021052214029158541291052715079851776
19,231,328794,60349208459607903172356695700494953323384655431053693677592093683776600198012
19,231,344188,100017874821074773397238964460448646750051874866286694928201094524806056310681
19,231,377235,66599475493896639936133686655163822056914809074740962632277327554724316750853
19,231,428802,106475727379799063573601886249790957178592204625441299538845945211684750296991
19,231,423645,64941671991041651481086162383034187137531107706644651550168955276894513298394
19,231,268145,32598538720854598422981058287073193516856480491957111672274833445876810395626
19,231,461569,108284190429524148889475106498937475573473533524319789428203265354138079363360
19,231,372493,30227945449286143747380678409825531377247015928359138937119985123142223170984
19,231,397687,55335390592193553970680598936349282104357330341339995861798015087153816588866
19,231,454107,16579465360073168664703860412614673803805090212101373475676465207276403080711
19,231,301932,59562030896830117745052707485166085037960678951970006388559513180039003072401
19,231,268860,88928612347783591177961339198398397078803828577467563464139722806202248862665
19,231,501624,64722547916295665215853549582271438184436168173120679722426657143789157229701
19,231,347479,47042141714685182489653272983129067159303711196560853037067952764729402976652
19,231,277739,4198332032005458043735796243875871993549273353423420755111852883421010716721
19,231,389474,76536460547337015647248605557766982051006717069572566380423761053529707797304
19,231,298246,83576434428253290511017140991346415406604415173403506974155107257906958111720
19,231,363812,36340402683589421098263115095916887437733218200728857033484320240201732141192
19,231,448390,16487049285721682573021488786468358855605607741333557875969980012198434808724
19,231,504914,107648735643188389796761251910471102641271281057960898823573615975840375368828
19,231,306439,51558670926767808958329240747249090881413530988492088111532089898476212762508
19,231,404814,90741878383114853572332490083023016304106318981563986615220432030590812126858
19,231,300756,6914006523856673595109157934497518617778106140513311335488454326431033491966
19,231,501018,93696888365856639732082310531955030748811383517886835956491598790502669947416
19,231,264064,59589803397290964915427659567156732097726849154672326262175399243986094077717
19,231,482141,90317603773713884201858415699069785301588606733988609583267678137852008925477
19,231,511063,77664741478820729330657575964305929709444119230310469412586487236601826346515
19,231,288943,100757162442248142350334008354499968148174611124530350847368855954132535985877
19,231,499617,56738435200188659583506619632939694220693965945154278736248281173195364125212
19,231,451946,77954500720035769250598145306300032723942674847637357505048751321975650917600
19,231,408818,82524619186819745308452161950934052500536947227925940615461442186316453162181
19,231,297907,74146683878712333042376596615894370476857920672952300636031789491537970656969
19,231,423972,58829244451851904353995592127083892827796283378759959548938027646838267716048
19,231,338805,1740287009699791183274995665410487214627744511816567716680819219589361811425
19,231,336179,18836435563663362535678168066903242093309626644398807075742037753491508846851
19,231,359019,7006021647618849819769321442523591858228309627443604282788560967364655631468
19,231,489063,19710006741539785728170371364086083119327373246502457149327713235160204755523
19,231,323869,92452326156192316446896422401798127100069677390254486187293137317047742236153
19,231,272699,72452162731298320676642667564639361637064677109059851984548531402782920722305
19,231,516426,8034365780448480540183477665499744183399934058044876960448982652452759881344
19,231,292186,93741624985826781248489662934493785607714317113395980398764868330394645695512
19,231,435365,46505085819942492151479481443929869585735574539331850199602941360335074602795
19,231,363298,33500675787534648458247244464439036951944767366178058200014301137171733301466
19,231,310667,81686958277638122501436714340755103332221920328721298346126759075343075607886
19,231,376731,33003221492881337110726422067249454079610139532067649462132598104722699340961
19,231,400135,42104629181643442524208441162907109575394924584170983535042134415784429325098
19,231,285148,102930469888373189166411781396852640404041023039618123654834300745522920669784
19,231,397880,111807285099492085424267631139540076083831202084568088997511997490498473530011
19,231,398916,44512736776767888708439364875652670175637549285323533017493661144434205025209
19,231,304141,18136264298597086917415702094778528736319082892713072115759710433723633358910
19,231,381947,33775790384526230697797243177089569603832735807313190194095405919563093819270
19,231,295056,29535319441062993318287279261981614045111273695495828432948313082633718402034
19,231,519050,10395683826170750154632753371682944951619105367383037125522539363302137782947
19,231,313313,23756050568293755979196305585018578708814646571885115308543610253078667813634
19,231,296639,84340717294903873776988682742467851113769996994878248832267517944829738584341
19,231,277179,106960109739482236774343186937970239858835703272319485218862975884888845810364
19,231,488673,41751516914314925316052515659157881490850730859372379851737789004033578919454
19,231,349901,64607737763421136478340312881797728448173175268011356258342655323268697158416
19,231,361349,80353667643515717043032354190038841690523660282770903542951013392022120950879
19,231,466918,57683826126351763896030908397149770095508683533492750922507511058060958756222
19,231,342576,19515066013228227147751233662540354075351831244294532238574685103317091313881
19,231,508402,97300701986506937919253671883632607787943387128819628987859281431547843105999
19,231,460201,62933036983472403760954949268573418074089069967733991200449988362065000788180
19,231,474695,27996568594637848418148585617382664755205835566761184235034206789661125698473
19,231,330779,110875705383165046166340180212348521514424736093850009480937996617616949627466
19,231,492294,30308361067526087153142693628295925027110181576490510467458984102943468087078
19,231,510725,94140866219340441032940203293489220537228459122189176277052671522721411816669
19,231,322246,43153148144699503621511826790759792669748646011037173716082351192981830834240
19,231,490723,55926824828370144720718543243603901255273399664317724955294268741400642225982
19,231,474200,103065541500518660203855736804530989336854907249554544118113718814543977445290
19,231,343594,103939137302251412769129446720889968562865281717200487931491367362660285151121
19,231,444999,54320184870944012651009934502369020977371783809645517487120252915619843397901
19,231,451962,102569059093366766919942742821443490910445992040644499293113693390191715179675
19,231,489964,54084552915866010155862610941448719258791401764996014123727610676788833432854
19,231,263461,98908058308918581259367379547274461124732987898121951900051023079718890720919
19,231,494257,98313468651913369989669042926895605451446636779613933745762326053194774879644
19,231,468246,66951510224459138392989919151597603077796241107085820630278908307569017445061
19,231,294672,83788143141545250601251954033411306300086125842422178870394388822123837579885
19,231,340515,39685426186393274254620632616705247668857905106880415579459232351827458572099
19,231,512524,108020573745074052049247533987042723810015281671378734051470891353392666499836
19,231,322182,68438924230033869865970331159816466965098403299137015563562202318563813817711
19,231,262633,28489739561482158336145598719629425167912633626511861922457163254505217181965
19,231,507956,94155386236081071831218056119269058518699387912544789798690326009221108648993
19,231,422584,67758879416912741910956599559230607955651840396435558422247197455042162330550
19,231,350843,82453018092603632499725249978630690369075102237013092371907436497034493586652
19,231,488953,101824406583909848331757337724591047794131119835470803215158685256511499997035
19,231,345540,105531500172928703882490495598966037619045384593541073020854283587511997785672
19,231,406108,6067286088481717152918571919964644480994518529424489223922636770544075913046
19,231,417069,66409293461649968907278862938489656748242877828475958174213964661349487178890
19,231,493644,33742228980235525262502471509930323371757537231020477039348978992273617101558
19,231,428023,111094065685503620342556775746350800138987660230184403457740803933014943274420
19,231,307266,81521444388141006693393172303104232650334569314998182064465026808464270159208
19,231,396811,48094798878627639937230818200332645321109695250491759528464413286816637205789
19,231,490596,111078975198712272105031179327642094850719625786595546477706861997725136718377
19,231,413152,2867729296020071415442021129775784874389443589511986740421115440488319296604
19,231,522008,83187200056878158844413926433637086693207130450013280115533692612630661746859
19,231,443265,55844131142479575777782460501067103456724179511910700370596366713442957125803
19,231,484274,100089780213469140126286913616902159032972738279204511337893287740857527450479
19,231,313878,38852851717465919592412538181313036925314771337329411972015576750169061481816
19,231,433808,91453188655877479209057871964283061559205223889493314870437305613637691210856
19,231,512258,13474073712783176730618375978960117686158420400392204140132404393938750870077
19,231,423051,111668466432590951402439638485849812281703035606208435386668501761513848406711
19,231,493689,70985628103153939417073011143494607525324291859748423233445537932969169709239
19,231,377577,12011145597409838714696244724935068933618071732567342310715559224878587630731
19,231,419885,93767804458201485882744127650782501771929306835279965732422204722006743503310
19,231,479293,56052500034375984172704720743185766849769280694857336629667530315091267617649
19,231,474991,41469953834638203938722944964388713563828215202262245354900087244064877790599
19,231,411943,63324218908302786644740940082543998994749265313146901963333246484861069845093
19,231,383510,106048731458508949275492344985474468784641067074415522584679137706337390872189
19,231,479277,85044791433437324449218086229023836513038747838983600797720794658192231980220
19,231,461050,57801261014569317199132961757113809965578666352097804328366723813664775184530
19,231,427420,498366761288007778958828558431489535631463770929085946737405118482290558318
19,231,363471,62160326031694513390719345864896836588093414242564834800618981866341648223239
19,231,268142,34147301925501724659026040267314600775998472464872257436272951808482603671663
19,231,374358,109726856523505124968009502695841725823376837961189706271776140858292953197884
19,231,373400,67725914917324096382521122892065280106094085456616906182472144791770543280555
19,231,310635,50789521448191988126166943659410645597428793715725203018739197401568809281293
19,231,506796,101661494071235665553837371728064699607830461306996165653078193657759231380346
19,231,323786,103309397713883144597864779667441775720933856351549395143753075243298024760702
19,231,410974,6425593644429496242359943353422962308182639753061728835593093638046853885214
19,231,299543,57223908594359566553142169540226677050600897571993039512885226019279038270671
19,231,354485,1006563651268305622209229566263913578228293154456901051706214215046430116631
19,231,325761,54292195167152609762332686603454444002646690710188288851519579118501651158068
19,231,470829,91937423738443692889456785500394395597395474140857522968531738550208102154549
19,231,415937,109794466943845730865338025969046910313545480641160967638125952674280852148570
19,231,360202,19838828811910330478522598610799046967572785161911721341499838932860419792801
19,231,449603,12700185232587289282904899799295893105614405153999848232680886135447747415834
19,231,413325,111746006742894953201363095517867533784770523041804735515790376911118567368426
19,231,458300,96622834571276830605394449768980332091381336298383097281142664370721430943988
19,231,521336,87413852089811076329379148584281615438239600983896228391888318512164533686720
19,231,374618,17283853652365254661258046863929531732249377857507812884440572772797485055247
19,231,445709,20967837138865031938640379557289888071929914862012248260655950102060800702191
19,231,458322,45514004299571962757187316057631438815341412554653802169090255633545383488729
19,231,284699,22529700236169991656529324317847678666165010953234878881570994037850337917136
19,231,499337,87943115395057967795963084484305431963230405759863631462698825996943565582698
19,231,394742,58395380234484317643332314868843997353636814489860152235983318192816094585805
19,231,319875,26104736626551363729687748183223820743517552265917244267253147580867603874169
19,231,476151,55671131965530232956479375197555167712494820921273062349711289101419287368694
19,231,415760,23912732741742328252349164530144806285371026960434257613825432916569624568921
19,231,458748,9398032672839915284604815233709889796636079845993306917624879746284704404632
19,231,310522,3653936374229201956365350314816944168634161763639610255918504615261804719659
19,231,500621,93555309600998333201168199793657249940442462701598693938312695761910778568866
19,231,440574,84156910238700484794763361188291224951400386988056361619860457150122990131949
19,231,500039,84543820882151657409296279619633874950443863570107756305203300972855312713449
19,231,452726,5035282157624353104423232470635185986286662254850456461455141945229239245670
19,231,441622,91051302169823864331227191121224097223307626587157861324154812635104722248788
19,231,416440,81591263864184480082759963165911202853254966221592928325036549928453561127656
19,231,410105,57873709631094566486057432536748592459625850751715359670644580618785931018786
19,231,316246,93263854485015687993218881727384153515214501423672877021229433024739471576557
19,231,316281,42215870449235997089418436917002422573101375830952518866580892305294117255916
19,231,418008,89122666351512028752428469756975115101827145310553819726945142023180753552570
19,231,350398,9966356088475030810425978306607194538858170574445792420131896618155135437271
19,231,329795,93861435732428558383384042614882366302361652323076705721869624695788061531723
19,231,360529,105523858188169758301737752786913796385896515026085218963388331486271723501243
19,231,450455,22778672367128534516650198906225204018333020483237267190237951539456920888412
19,231,477067,94385981742103792385885555174085211751786655249604598094191328980513884312890
19,231,287022,25957676783080737078399021123242915228487928018420608264168864254995710481508
19,231,395825,65552244335003789415633068212771597363823983217500947340002800814352878334586
19,231,316249,9588423197520018645781723271653776507899335169017046111344221953337378394228
19,231,479978,30805525377728807361840364796884627683777936081272686188542484973804173475209
19,231,265072,53323884881376622403038645103827277021406039369642815685040426660971402171146
19,231,443730,72711657573564103016405427765224313488194347422366389896104196894085165094145
19,231,514190,114482778594115875169396537660467612844521936020260109952713466976728819023205
19,231,377534,85362462993693557826866889978075007287182195413404416726741615630160595448758
19,231,474820,16236000869469922064587688530074399133697353019261884454968423253050754156359
19,231,337270,18849900882746603208981888792730152770166688461745428296228676423284639369806
19,231,522396,19443198703251926601204391571586703662669627440369124979961299179952922792888
19,231,311666,69661157813357498273669064602403477654680254906138516441307715047101506245908
19,231,333940,10482758194288758514192059263326653665373425561829982598212986443969961755626
19,231,395263,96760629212617655272091185704972250118479175692446714860556106860828665932393
19,231,431043,49960164954000854323424908091153497744151693483580245924742567578843945736722
19,231,280999,63244857750587904203036260709970967585379001235471190644972258650369140559686
19,231,481267,9429644820895320648693582961518617410360770412780778653333267558918667608443
19,231,518733,85850087879495320412151385213320874145872250416268028693814180247353354826704
19,231,353625,60536846199124285906442757956637989785554075846619443584241344025191800351781
19,231,399233,115104717669766803989797454590773709280827720822483728056850657441354763782600
19,231,398280,31368124848653448334946720672348527603436943980059906996027979142360861081351
19,231,449367,52855638697990836030846728293663882724458084423817882647513227229510469541358
19,231,486080,89190032752256257795595992953293652575314056243199853408574732960621981268606
19,231,372505,85187315698902069424770618275584816029884000836614673998894129354727716023855
19,231,486911,103930407074155019224991898843888880838312573355816820180269798032905775397169
19,231,315473,80494943023516695613007343330579380447960824061177865726637080450942799633935
19,231,374736,26698742399521858095985411486554110105410162854299435757124213061579811344600
19,231,291071,86014995066768435187254146113110289821982594870182386322691920785354097546738
19,231,462122,104940251024028339882708004113185815934128975900658043149571136965408523310283
19,231,389837,41129927981522265998162297181774895770466548962104440492044353413437102631903
19,231,519561,31594125197259116773943276274806211350632739281116314237816742647035438049495
19,231,473627,52042288293633791491988344055144067988544560084897172160909808161007415764212
19,231,292203,78153767776640878175941611828692212882007360963313165723077917097429537324698
19,231,418719,60552157593905500679405549430671822992522901497377632313709144624945151668624
19,231,484856,48010897182687315561256824244869446048383085063111383648370073866538926187561
19,231,297797,240589338635064211769056032039900853057903444298964657734330444123531174018
19,231,315425,85644515116985799567654687610310199995280625544469933141348748448743980480538
19,231,376586,24464294273700206251855110298460059908202776494878589485965559209285705607801
19,231,324080,87616906381896487259713542370431335599065501807993905014553614920138109322158
19,231,302408,45267308510363484436572369644242568942242728320547546131627989009547221221186
19,231,344510,52128588726928036817970895673691732919426845522044470876668119570197215009691
19,231,399691,90469404491200645629595818117637261055940586840486413544965591843002371392659
19,231,300157,44653253243283699087467376128004847100418935090463327697924170217543473955946
19,231,302387,97745871213641530663349476041375704676118591142910080582741848813147491801620
19,231,420481,105822357204264442596584221174636909134870503825218909536955905338873033042552
19,231,418615,88211364576954183245279943155090958170296468945033677961257310593001472756291
19,231,282589,87059925964275900044945857497374653255480793995119992203915165470060500811637
19,231,302981,56367266200187424632923469202534626357070679313675597976537413800463427720889
19,231,349829,97005990783920092467068866105231776216501931340872143690251086703862497493676
19,231,467573,48359071595496654769412155721752302978981219396199484651488448677994968746112
19,231,471249,60999885986530809557680695228110784001516194107453708627460663623813133902701
19,231,341276,98201671812868191904639495117672003127903404492981067161612797124430405044526
19,231,449243,53372057197811780504700561705890926956288202729503983217706552824362581546460
19,231,331444,42924156689575982085374164979497864218310195981764392017221951244298761811927
19,231,399151,52301241991766178393468708234391371213983683132110037435005045913495139792890
19,231,477402,21552318586030690784318657077534982738039360718490960571183453043439979708251
19,231,309862,3466562265226122824408977256976097016792553179151497427214240765298705868249
19,231,461363,57233589026460551174432828299615915958578660070936760499737673286935847096785
19,231,442150,81794939913077188620767121492053883012753228788063465603883639801887709741530
19,231,407620,114003439285716597669111493983404920254194133936294589759250568614086929175351
19,231,326601,24137048342753303303272281456016212941202741675171283404836122810655511232193
19,231,455347,52940627845868857310302695099391599487626294760194015717823474691823579622398
19,231,263416,84407504784937315832621553248881342126988008789537611916071221993802246940647
19,231,493315,26609979288149732215128252355994987623865492026326010717498073678231884582090
19,231,359591,3236249148202169196366799405994300037277944156887146118146775832081868118618
19,231,382836,9779868137056336789686867207505948914700080704011538581505867289097557261494
19,231,407016,3574975596583768206558044002648421265131140910261834472019430699013279038646
19,231,366309,40173807224390382087210824940904879527343369859994737145025478283024246804184
19,231,283012,46009691311005244820583848213162454893389744572248171669453608759341161616614
19,231,357632,21781511696649733611603206589688567423630053085609814892204890847336795808230
19,231,352808,74569306862767426398592972315110069439639071349626929952564602778760380853530
19,231,499255,19012952998245263817425876994770781128600061112056272147150533158927041433546
19,231,390838,97151162802780185287126477583423086984269889055323224513845021218337583067661
19,231,373796,78573024593787095219884996086553295435407956161036799796893373991799004552120
19,231,317144,95936688477013408459756697154999143484841686693772748638953127546086979558700
19,231,281006,7426981604615995879042217260182289234072430332916034047447279399667217261009
19,231,447759,58113048585261360935656337363250735896525403372080312036605335711361881662485
19,231,491529,114211698405644220610463351152128111938787055449106762600706806739792049182646
19,231,410133,84540511363343472295635857639280731337895894868557936038741001540132616072
19,231,354783,215982403737797318583949818098875793598313771062965383633436389108408374533
19,231,514096,99640895637289743469937601000197806710593068094173952654199223117307625473043
19,231,317862,61376157469202106383752358390343193810362390415400550149454884879540620160976
19,231,402572,85442321068326796862597584793068328985567970909081104751765214618322022269667
19,231,458692,82933508240844784925495170891523878057890928718185505320316137373075115391219
19,231,326299,1214919600770418672942118728428110684142822419241427978332322548104330689788
19,231,419660,102410868833340772945342803054580740275284821251371558163252062472224662996432
19,231,512529,56670770502724295978125826333804971667409377020660730058375300643792129610981
19,231,473097,5285935502168860991911317618137106716257029238610534072669633734774398649108
19,231,374612,39520336403052646489733737358890671457481866558557004154507304366155589225483
19,231,277090,25139539936038354174394607971937294542804472645619100692326637080658105145015
19,231,266940,20640308555125655154487863914745049825102657893109497230406060407814340686211
19,231,484935,104201400268708563511048373891607886704428251031434194494141207961875448071529
19,231,322328,86700371042177293373374585294028476067333726889346687357738416054510189432738
19,231,516687,103821882607929844269684991813500239151747889560337723101778580101920916763524
19,231,317740,80330065291618630229095299758910131264845643711233397771256371245078725803610
19,231,368955,83922187006649073087478534567734653716679825585076763715497849190662862122188
19,231,263760,57699475070991218055425644512187074795427720242248635791339379762077405068916
19,231,446739,92366705935896666873868429498572789874979280889704261682750376593533350518334
19,231,324724,32285809601541986871827728420607971054128739213334883364437350451125544706419
19,231,312104,63573614956859093410217879170450747442873701167270446617409873019382268200802
19,231,398564,31140715660779126172728461109364389971752119654613538199269103938459625356784
19,231,373169,3049293600434932449568824042117054089935258531638428049469002607580955419439
19,231,416176,29355688405144181939988071821599413006318666004703147051064311559426665850968
19,231,306657,53435771785686743242078336363383368520116105690456620458563243145665172339792
19,231,364600,114929489515982618632279138775955777372804088432653406860962866495001800001774
19,231,319822,38965534346797368397454209070869034448934156029256571359836168938945836629953
19,231,270897,45633668012217999634669792926333692910675217043995820614612676961117692848864
19,231,362724,51686161330452952358171819111205574746179869442147816825231116198172573072508
19,231,482155,57618765188899394599600272083980015157603155208744459842689278814581154402430
19,231,457221,2591870589183235290530517567988274857975542120407480753522431849417483600162
19,231,267180,94296779810989805785862538676730458719345373063254498137561829552542088475528
19,231,496335,46353554443821488456807527026020566610579831071692377839046572334726954281279
19,231,406627,106289404795601482369565111057369031999708451589225959265921319667309164627319
19,231,373885,33849709829349467798332283599032776055594939122415005236016820088475217653624
19,231,359451,105601638770452876364606267551309239775375337948107521365021364962767920916805
19,231,410985,108193022303051021679508851283637500991223235458576778007287120628035683737852
19,231,397375,74171295470011406710992502715302008813575811951984968929772996156191204545401
19,231,465415,12420543092494352652068138958751489193871092560114193703952445872255581214857
19,231,365056,9756173073112511543282332954147445059219417109184469697103642000856005364875
19,231,392329,38736779838204256722871440594085820710492568555370915206306124870198234926501
19,231,499586,17049336494642551675962726328963612056059047573893200998111563384841098930020
19,231,375407,9127986302768590614768162688858282442217266087974062439952549933202088680063
19,231,442951,43681675381897358096759642692663659098984273061264342039727824011917059025657
19,231,332253,34068981974598974729260798364507878276141439133986596575302640966292201625748
19,231,523604,76062403394730316403119109057095552543387627031322604943443288460743549896777
19,231,462330,94204121135414945438730101547248301432239270436716006454399542051002646670738
19,231,431016,56940916986914214409325408840860508471547451083805371452660377660407687506796
19,231,349731,111074569634293895289766458753469247175913320913707048920865381015373883451135
19,231,340096,12397482187709156048523857220103738182870545209982462724400777183162435366246
19,231,340619,94759932513022853912531125058687152775527462612845799212175875154999715648108
19,231,346469,12628246208615337257892983666088772511710057360313007529666051788554333480106
19,231,293905,1139595878276636515428203795915536062891082343403259402732787842084176272536
19,231,277218,3939552133949031544355463978601890973276155818705116442476242530111634134324
19,231,345867,77366085133352785768004824977667660896624265103945685047391236298292488767147
19,231,263379,96000620784206318419997358242457130475138281583010901199454922262351873240290
19,231,458451,48852518400036468136100286962046672713666717763114085315675011322918771947016
19,231,341779,3447700960764162609058982620597850785368100021846719403119646163378939011963
19,231,403488,100989682309377819509316678908360154377808856298415943766228432388331787339696
19,231,348844,50072002668507161741744912662662739983785968596714101190855592901707523889234
19,231,298022,74438410332471016001051316761052819858974016876140291289841727412046774986177
19,231,495909,86650930516664982359599575191628720927852553112419112431729663621695813918484
19,231,370571,98195313564389279740909202566363326156429594127653386970350362468588200452067
19,231,379577,46676437864550475236204654342632893157274183854358040716200683467345359464242
19,231,487806,40769245425893352505648860208254545292916012706013385823547685314143556941322
19,231,477968,15043416288589394832417175213546071590924318158937231152128976184536450629186
19,231,327113,1958030667563909310536283439716152805824534675082777913674764568501358514226
19,231,331676,84437695435827404974139210541284965433651278303366207439595975023295410217724
19,231,414752,91757045657061394886165758599473438957607280240847807097171485450465261283535
19,231,486246,70781496664888723457745204445489274930342966778494087284849297648770892672022
19,231,483713,1781160790749978347235396710543494400215941994892976186789341074496277666857
19,231,333270,112645345585668745728066459268160412983676987974204814801339444242210638112318
19,231,364893,103918980326237617974207368481516298927718986360385853168669202578090492780716
19,231,417055,2936205823630766884705160718799051254611832323383776340664993915315828685324
19,231,340504,54103905382553471991308666823209739782282741092824486367411599334943287554369
19,231,416919,16112186513216387339242398819352590015789932949714068850425695717002503749881
19,231,312249,94970685500548217438704727588330437069938751690390288968579493378961545816206
19,231,378841,46453054636138640029520375318113400413293832671463885334982911516691276398364
19,231,321912,107447635580539237010523125167750950742747059573905194024296723624562670810622
